label,text
0," Ina:
Can you get a small drink refrigerator for the office stocked with:
Water (lots)
Diet Coke
Coke
Dr. Pepper
Diet Pepsi
Various Fruit Drinks

Thanks,
John"
0,"Re: Commercials ---------------------- Forwarded by John Arnold/HOU/ECT on 09/27/2000 03:26 
PM ---------------------------
From: Margaret Allen@ENRON on 09/27/2000 01:45 PM
To: John Arnold/HOU/ECT@ECT
cc:  
Subject: Re: Commercials  

John, John, John....very impressive analysis!  The first two commercials were 
supposed to be idealistic spots announcing Enron as an innovative company, 
while the next four are proof points to our innovation by showing the 
businesses we have created. 

I know you were elated to get an email from me this morning, thus proving 
that I had not been kidnapped and all those important things I work on would 
continue to be completed.  Oh and that certainly is a pretty design you add 
to your emails.  Very masculine!  

Smile, Margaret

ps, i hope you can read my sarcasm over email -- if you knew me better, you 
would understand it completely since it is rare that i'm in a totally serious 
mood. hope you don't take offense!





	John Arnold@ECT
	09/27/2000 12:29 PM
		
		 To: Margaret Allen/Corp/Enron@ENRON
		 cc: 
		 Subject: Re: Commercials

I really liked the commercials about specifics (i.e.  weather, EOL, 
bandwidth).  The metal man was definitely at a different philosophical level 
than where my brain operates.  Still not quite sure what was going on there.  
Ode was a bit too idealistic.   The campaign in general was very different 
than previous.   But I guess you know that and that's the point.   Again, I 
think the commercials that showed why we are the most innovative were very 
impressive.  Just telling people we are innovative made less of an impact.  

Sorry I ruined your run.  At least you weren't molested by the River Oaks car 
thief.


From: Margaret Allen@ENRON on 09/27/2000 08:24 AM
To: John Arnold/HOU/ECT@ECT
cc:  
Subject: Commercials  

So, what did you think?!  Don't lie or stretch the truth either -- you won't 
hurt my feelings, I promise.  

By the way, by the time I arrived home it was completely dark so I went for a 
three mile run this morning.  Not fun, but I'm definitely awake right now!  
BUT, it's all your fault I couldn't go last night....he!he!

Trade well, MSA







"
0," Kathy,

Regarding the guest password for gas daily, can you please relay the 
information to Mike Grigsby at 37031 so he can pass it along to the user at 
gas daily today.  I will be out of the office on Friday.

thank you

Phillip"
0,"BNP PARIBAS Commodity Futures NG MarketWatch For 5/15/01 (See attached file: g051501.pdf)


______________________________________________________________________________
_______________________________________________________

Ce message et toutes les pieces jointes (ci-apres le ""message"") sont etablis 
a l'intention exclusive de ses destinataires et sont confidentiels. Si vous 
recevez ce message par erreur, merci de le detruire et d'en avertir 
immediatement l'expediteur.

Toute utilisation de ce message non conforme a sa destination, toute 
diffusion ou toute publication, totale ou partielle, est interdite, sauf 
autorisation expresse.

L'internet ne permettant pas d'assurer l'integrite de ce message, BNP PARIBAS 
(et ses filiales) decline(nt) toute responsabilite au titre de ce message, 
dans l'hypothese ou il aurait ete modifie.
 
------------------------------------------------------------------------------
----
This message and any attachments (the ""message"") are intended solely for the 
addressees and are confidential. If you receive this message in error, please 
delete it and immediately notify the sender.

Any use not in accord with its purpose, any dissemination or disclosure, 
either whole or partial, is prohibited except formal approval.

The internet can not guarantee the integrity of this message. BNP PARIBAS 
(and its subsidiaries) shall (will) not therefore be liable for the message 
if modified.
______________________________________________________________________________
_______________________________________________________

 - g051501.pdf"
0,"Re: Cross-sell opportunity Thanks,

They look like a startup S/W vendor so I'm not sure how big the opportunity 
will be.

Jennifer, can you please keep us in the loop as this progresses.  

Thanks
MH



	Dorothy Woster
	12/14/00 03:34 PM
		
		 To: Matt Harris/Enron Communications@Enron Communications
		 cc: Jennifer Medcalf/NA/Enron@ENRON
		 Subject: Re: Cross-sell opportunity

See attached.   In September 2000, Requisite filed for a $92 M IPO.  
Requisite hosts content for some customers in Denver, but the majority of its 
revenues are from licenses and contracts with SAP.  Based on negative net 
income for the past few years, I am sure that credit would take a big margin 
for these guys.  I was not able to find anything that mentioned who 
Requisite's network provider is.  

Please let me know if you would like more info.



Dorothy Woster
Enron Broadband Services
tel: (503) 886-0364
cell: (503) 780-9904



	Matt Harris
	12/14/00 07:15 AM
		
		 To: Jennifer Medcalf/NA/Enron@ENRON
		 cc: Dorothy Woster/Enron Communications@Enron Communications
		 Subject: Re: Cross-sell opportunity

Great.

Thank you for the heads up.

DW - can you please take a look at these guys and find some background info.

MH



	Jennifer Medcalf@ENRON
	12/13/00 02:37 PM
		 
		 To: Matt Harris/Enron Communications@Enron Communications
		 cc: 
		 Subject: Cross-sell opportunity

Matt,
I have spoken with Mark who is part of the GSS organization and we are going 
to pursue this after the first of the year.  Mark has a relationship with the 
President of Requisite and we will be having a meeting with him to discuss 
opportunity.
Jennifer Stewart Medcalf
Senior Director, Business Development
Global Strategic Sourcing
(713) 646-8235
----- Forwarded by Jennifer Medcalf/NA/Enron on 12/13/2000 04:36 PM -----

	Mark Hudgens
	12/13/2000 12:36 PM
		 
		 To: Jennifer Medcalf/NA/Enron@Enron
		 cc: John Gillespie/Corp/Enron@ENRON
		 Subject: Cross-sell opportunity

We signed a contract with Requisite Technology (http://www.requisite.com) 
Monday night to provide electronic cataloging tools for our SAP system 
(they're replacing the i2Technologies products currently in place.

Requisite hosts catalogs for many major companies and digital marketplaces.  
They have offices in Westminster, CO and Toronto.  John and I discussed the 
opportunities Tuesday, and there may be one with EBS.  EES is probably less 
likely, but it may be worth the investigation.

I know the VP of Sales, North America, so let me know if you're interested in 
pursuing, and when.

Thanks.

Mark Hudgens
Enron Global Strategic Sourcing
Director, eCommerce Content Development
713-345-6544
713-569-7401 (cellular)
mark.hudgens@enron.com





"
0,"SW Gas Laird,

 Did you meet with SWG on April 27th.  Are there any other asset management 
targets in the west?


---------------------- Forwarded by Phillip K Allen/HOU/ECT on 04/27/2000 
01:53 PM ---------------------------


Jane M Tholt
04/12/2000 08:45 AM
To: Phillip K Allen/HOU/ECT@ECT
cc:  
Subject: SW Gas


---------------------- Forwarded by Jane M Tholt/HOU/ECT on 04/12/2000 10:45 
AM ---------------------------


Laird Dyer
04/12/2000 08:17 AM
To: Jane M Tholt/HOU/ECT@ECT
cc:  
Subject: SW Gas

Janie,

Thanks for the fax on SW Gas.

We are meeting with Larry Black, Bob Armstrong & Ed Zub on April 27th to 
discuss asset management.  In preparation for that meeting we would like to 
gain an understanding of the nature of our business relationship with SW.  
Could you, in general terms, describe our sales activities with SW.  What are 
typical quantities and term on sales?  Are there any services we provide?  
How much pipeline capacity do we buy or sell to them?  Who are your main 
contacts at SW Gas?

We will propose to provide a full requirements supply to SW involving our 
control of their assets.  For this to be attractive to SW, we will probably 
have to take on their regulatory risk on gas purchase disallowance with the 
commissions.  This will be difficult as there is no clear mandate from their 
commissions as to what an acceptable portfolio (fixed, indexed, collars....) 
should look like.  Offering them a guaranteed discount to the 1st of month 
index may not be attractive unless we accept their regulatory risk.  That 
risk may not be acceptable to the desk.  I will do some investigation of 
their PGA's and see if there is an opportunity.

As to the asset management:  do you have any preference on structure?  Are 
there elements that you would like to see?  Any ideas at all would be greatly 
appreciated.

Thanks,

Laird


"
0,"Re: cant handle the pressure of big money??




John J Lavorato@ENRON
12/10/2000 09:58 AM
To: John Arnold/HOU/ECT@ECT
cc:  
Subject: 

minn +3 1/2
jack -16 1/2
tenn-cinnci under35
gb-det under 39 1/2
tb +2 1/2
new england +2 1/2
pitt +3 1/2
phil-clev under 33 1/2
seattle +10
jets +9 1/2 and over 40 1/2 tease

as discussed.


"
0,"Enron in Action 10.29.01 


Enron in Action can be accessed through the new Community Relations web site at http://cr.enron.com/eia.html .  In this week's issue you will find out information regarding:

Enron Happenings 
BEAR Holiday Fundraiser
2001 Holiday Shopping Card benefiting the American Cancer Society
Enron Kids 2001 Holiday Program
Support the Museum of Natural Science at the Crate & Barrel Opening Night Preview Party
Enron Night with the Houston Aeros
Free Carwashes for Enron Employees
American Heart Association ""Heart Walk""


Enron Volunteer Opportunities
Volunteer for the 2001 Nutcracker Market ""A World of Holiday Shopping""

Enron Wellness
CPR/First Aid Training 
Mammogram Screening
November is Lung Cancer Awareness Month

Involved Employees
Par ""Fore"" Pets Golf Tournament

In addition, Enron in Action is available through a channel on my.home.enron.com.  To add this channel to your set-up click on the channels link at the top of the screen and under announcements check the Enron in Action box.  

If you wish to add an announcement to Enron in Action, please fill out the attached form below and submit it to mailto:eia@enron.com no later than 12 PM Thursday each week.

 "
0," Let me know when you get the quotes from Pauline.  I am expecting to pay something in the $3,000 to $5,000 range.  I would like to see the quotes and a description of the work to be done.  It is my understanding that some rock will be removed and replaced with siding.  If they are getting quotes to put up new rock then we will need to clarify.

Jacques is ready to drop in a dollar amount on the release.  If the negotiations stall, it seems like I need to go ahead and cut off the utilities.  Hopefully things will go smoothly.

Phillip"
0,Re: VaR i am free to talk this afternoon if you want
0,"Re: ng i guess i have to keep my 395 price target.  just nothing bullish in the near 
term except crude.  and that's not enough now.  need to get to a new price 
regime to pick up more demand quickly.  


From: Jennifer Fraser/ENRON@enronXgate on 05/06/2001 05:47 PM
To: John Arnold/HOU/ECT@ECT
cc:  
Subject: ng

what do you think this week and next 3 weeks-----june expiry 4.20?
 -----Original Message-----
From:  Arnold, John  
Sent: Wednesday, April 25, 2001 7:00 PM
To: Fraser, Jennifer
Subject: Re: please fill in--i lost the scrap of paper

my numbers from mar 15.  would raise jun-augy by 10 cents because of the 
supportive weather we had from mar 15-apr 15


From: Jennifer Fraser/ENRON@enronXgate on 04/19/2001 01:17 PM
To: John Arnold/HOU/ECT@ECT
cc:  
Subject: please fill in--i lost the scrap of paper



	arnold
May-01	455
Jun-01	395
Jul-01	370
Aug-01	350
Sep-01	350
Oct-01	360
Nov-01	360
Dec-01	325
Jan-02	280
	


Jen Fraser
Enron Global Markets Fundamentals
713-853-4759





"
0," Gentlemen,

Today I finally received some information on the status of the work done to 
date.  I spoke to Hugo Alexandro at Cuatro Consultants.  The property is 
still in two parcels.  Hugo has completed a platt to combine into one  lot 
and is ready to submit it to the city of San Marcos.  He has also completed a 
topographical survey and a tree survey.  In addition, he has begun to 
coordinate with the city on the replatting and a couple of easements on the 
smaller parcel, as well as, beginning the work on the grading.  Hugo is going 
to fax me a written letter of the scope of work he has been engaged to 
complete.  The total cost of his services are estimated at $38,000 of which 
$14,000 are due now for work completed.  

We are trying to resolve the issues of outstanding work and bills incurred by 
the original developer so we can obtain the title to the land.  If we can 
continue to use Cuatro then it would be one less point of contention.  Hugo's 
number is 512-295-8052.  I thought you might want to contact him directly and 
ask him some questions.  I spoke to him about the possibility of your call 
and he was fine with that.  

Now we are going to try and determine if any of the work performed by Kipp 
Flores can be used.

Keith and I appreciate you meeting with us on Sunday.  We left very 
optimistic about the prospect of working with you on this project.

Call me with feedback after you speak to Hugo or with any other ideas about 
moving this project forward.

Phillip"
0,"Expense Reports Awaiting Your Approval The following reports have been waiting for your approval for more than 4 days.  Please review.

Owner: James W Reitmeyer
Report Name: JReitmeyer 10/24/01
Days In Mgr. Queue: 4
"
0,"EBS opp'ty w/BMC Chaz & Steve,

I was able to review our recently completed conference call w/BMC with 
Jennifer Medcalf.  

During the call, Bernie Goicoechea and Ann(e?) Munson expressed that during 
their last few months of interaction with Enron Net Works, they have 
attempted to understand the exact issues and concerns which Net Works has 
with regard to selection/use of BMC's products.  Bernie voiced that he hasn't 
been able to get more detail on the problems or nature of concerns that Net 
Works has, beyond what you and I know.  The BMC account team feels that 
without specifics, they cannot address the issues accurately or in a timely 
fashion.

The Enron Net Works team has expressed concern that various BMC products are 
not Windows 2000 certified (at least, not the ones they are focused on, and 
not in writing).  Net Works also have some other concerns relative to the 
(Net Works) team's feelings that the BMC products (in some areas) ""...haven't 
kept up with the industry"", and that they (Net Works) have some residual 
issues with the BMC account support in general.  Bottom Line, expressed by 
Net Works, is that there is a low probability of their purchasing enough BMC 
software product this year to enable EBS to clinch its deal with BMC.

You related Jim Crowder's suggestion related to the use of indemnification 
and liquidated damages clauses being implemented.  Jennifer and I discussed 
this situation, and our meetings with your team, in context.  We have a 
possible alternative for you to consider:  perhaps EBS might provide a hedge 
for Net Works in the form of ""advance purchase"" of BMC product.

For example, EBS is poised to buy about $1 million worth of BMC software, but 
needs to show BMC a firm purchase commitment for about $3 million in total 
Enron purchases from BMC.  A way in which you could reach the $3 million mark 
with BMC; while also allowing the relationships between Net Works and BMC 
time to ""click"" might be this:  EBS buys all $3 million worth of BMC 
software, but $1 million is used to actually take product now, and the other 
$2 million is used as a ""future purchases"" fund, in which EBS buys, but does 
not take immediate delivery of, the (remaining $2 million worth of) current 
software...

THEN, future Enron Net Works (and any other ENE business unit) purchases of 
BMC software would be executed such that EBS is paid, and the software is 
delivered from/by BMC.  That way, EBS gets its $2 million back, the other 
business units aren't spending any of today's dollars for product which they 
seem to have some concerns about (but they can get current/certified product 
when they need it in the future).  In addition, you secure the business with 
BMC right now.  I'm sure you could also figure out how to account for the 
time value of money in this, so that there is further leverage advantage to 
you.

If all else fails, you may wish to consider something like this...In the 
meantime, we will continue along the current path and keep you posted on 
progress.

Thanks,

Jeff

Jeff Youngflesh
Director, Business Development
Global Strategic Sourcing
Enron Corp.
333 Clay Street, 11th Floor
Houston, TX 77002
t:  713-345-5968
f:  713-646-2450
c:  713-410-6716"
0,"Re: AEC Volumes at OPAL ---------------------- Forwarded by Phillip K Allen/HOU/ECT on 02/12/2001 
12:18 PM ---------------------------
To: Phillip K Allen/HOU/ECT@ECT
cc:  
Subject: Re: AEC Volumes at OPAL  


"
0,"FW: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted 

 -----Original Message-----
From: 	Comnes, Alan  
Sent:	Wednesday, August 08, 2001 1:34 PM
To:	Alvarez, Ray; Walton, Steve; Mara, Susan; Lawner, Leslie; Cantrell, Rebecca W.; Fulton, Donna; Dasovich, Jeff; Nicolay, Christi L.; Steffes, James D.; jalexander@gibbs-bruns.com <mailto:jalexander@gibbs-bruns.com>; Allen, Phillip K.; Noske, Linda J.; Perrino, Dave; Black, Don; Frank, Robert; Miller, Stephanie; Tycholiz, Barry; Novosel, Sarah; Thome, Jennifer; Hall, Steve C.
Cc:	Hawkins, Bernadette
Subject:	RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted

Ray asked me to notice tomorrow's meeting as he is traveling today.

Please let me know if there are other items to add to the agenda. 

PLEASE MARK YOUR CALENDAR
Date:			Every Thursday
Time: 			7:30 am Pacific, 9:30 am Central, and 10:30 am Eastern time
 Number: 		1-888-271-0949 
 Host Code:		661877 (for Ray only)
 Participant Code:	936022 (for everyone else)

The table of the on-going FERC issues and proceedings is available to all team members on the O drive. Please feel free to revise/add to/ update this table as appropriate.

Proposed agenda for tomorrow:

1. Comments on July 10 CAISO tariff filing due Thursday
2. Comments on the WSCC-wide price mitigation due August 18th
 3.  CA refund  proceeding update and upcoming FERC hearings 
 4.  PacNW refund    proceeding update 
 5.  CEOB expedited rehearing request .   Reply by IEP?
6. letter to CAISO re: whether DWR is a credit worthy counter party 
 7.  DSTAR update


"
0," EOL report for TV in conference on 33


Cash
 
-Hehub
-Chicago
-PEPL
-Katy
          -Waha
 
Prompt Month Nymex"
0,"RE: Answer David,

For clarity, wherever you cite Section 6.2 in your response I assume you mean Section 6.3.  

Your response does not address the key points upon which I based my interpretation of the plan.  The beginning of Section 6.3 states ""Notwithstanding any other provision of the plan?"".   This implies that Section 6.3 contains the complete rules for an accelerated distribution.  I disagree with your translation of ""a single sum distribution"" as meaning all at once instead of a single amount.  I would like to meet to discuss or appeal to Greg W. or John L.   In addition, your response does not address Section 7.1.  This appears to be the relevant section if the PSA is to be paid in shares.  Additionally the Q & A section in the plan brochure (pg. 8) works through an example of adjusting the number of shares to retain a certain dollar value.  This is the methodology described in Section 7.1.

Tom Martin and Scott Neal share the above concerns.  Please advise of a convenient time we can all meet to discuss further.

Phillip  

 -----Original Message-----
From: 	Oxley, David  
Sent:	Monday, November 26, 2001 8:31 AM
To:	Allen, Phillip K.
Cc:	Whalley, Greg; Joyce, Mary
Subject:	Answer 

For purposes of an accelerated distribution from the PSA,  a ""single sum distribution,"" in Section 6.2 means that a PSA account is distributed all at once, as distinguished from another form of payout as may have been selected by a participant in his or her deferral agreement.  

Section 6.2 is clear in that the account balance shall be determined as of the last day of the month preceding the date on which the Committee receives the written request of the Participant.  A PSA account balance is reflected in shares of stock since the form of distribution is shares of stock.

Additionally, any portion of a PSA balance attributable to deferral of restricted stock is administered under Sections 3.5 and 3.6 and Exhibit A of the Plan. This section is applicable now as we are accelerating the distribution of PSA balances created with deferrals of restricted stock.  The Plan indicates that upon death, disability, retirement or termination, the share units are converted to shares which are issued to the executive according to the payment election made by the executive at the time of the deferral election.  

      Therefore the distribution you will receive in shares is correct and we do not agree with your interpretation of the plan.
"
0,"Re: Question? yes




Ina Rangel
05/10/2001 05:47 PM
To: John Arnold/HOU/ECT@ECT
cc:  
Subject: Question?

John,

Do you think we need to see about sending an IT Tech for you and Maggi on 
Friday to make sure everything is working okay?   If we do, we would have to 
pay for their travel expenses.

It would be beneficial to you instead of having to be on the phone with IT 
for any problems.

Let me know.

-Ina

"
0," ---------------------- Forwarded by Phillip K Allen/HOU/ECT on 06/06/2000 
12:27 PM ---------------------------
   
	
	
	From:  Phillip K Allen                           06/06/2000 10:26 AM
	

To: Robert Badeer/HOU/ECT@ECT
cc:  
Subject: 

http://ecthou-webcl1.nt.ect.enron.com/gas/
       
All the gas reports are under west desk

Call Brian Hoskins for a password







"
0," Bob,

 Regarding Patti Sullivan's contributions to the west desk this year, her 
efforts deserve recognition and a PBR award.  Patti stepped up to fill the 
gap left by Randy Gay's personal leave.  Patti held together the scheduling 
group for about 2 month's by working 7days a week during this time.  Patti 
was always the first one in the office during this time.  Frequently, she 
would be at work before 4 AM to prepare the daily operation package.  All the 
traders came to depend on the information Patti provided.   This information 
has been extremely critical this year due to the pipeline explosion and size 
of the west desk positions.  
 Please call to discuss cash award.

Phillip"
0,"Re: you just might never get it back




""Jennifer White"" <jenwhite7@zdnetonebox.com> on 10/23/2000 08:57:44 AM
To: John.Arnold@enron.com
cc:  
Subject: Re:


Maxwell.  I left it at your apartment, so you still have it.

---- John.Arnold@enron.com wrote:
>
> hey:
> what was the first cd we listened to on Wednesday at my place?
> john
>
>

___________________________________________________________________
To get your own FREE ZDNet Onebox - FREE voicemail, email, and fax,
all in one place - sign up today at http://www.zdnetonebox.com


"
0,"Stick it in your Shockmachine! ---------------------- Forwarded by Phillip K Allen/HOU/ECT on 12/11/99 02:39 
PM ---------------------------


""the shockwave.com team"" <shockwave.com@shockwave.m0.net> on 11/05/99 
02:49:43 AM
Please respond to shockwave.com@shockwave.m0.net
To: Phillip K Allen/HOU/ECT@ECT
cc:  
Subject: Stick it in your Shockmachine!



First one's free. So are the next thousand.

You know it's true: Video games are addictive. Sure, we could
trap you with a free game of Centipede, then kick up the price
after you're hooked. But that's not how shockwave.com operates.
Shockmachine -- the greatest thing since needle exchange -- is
now free; so are the classic arcade games. Who needs quarters?
Get Arcade Classics from shockwave.com, stick 'em in your
Shockmachine and then play them offline anytime you want.
http://shockwave1.m0.net/m/s.asp?H430297053X351629


~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Lick the Frog.
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
You're not getting a date this Friday night. But you don't care.
You've got a date with Frogger. This frog won't turn into a handsome
prince(ss), but it's sure to bring back great memories of hopping
through the arcade -- and this time, you can save your quarters for
laundry. Which might increase your potential for a date on Saturday.
http://shockwave1.m0.net/m/s.asp?H430297053X351630

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Business Meeting or Missile Command? You Decide.
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Take it offline! No, it's not a horrible meeting with your boss -
it's Missile Command. Shockmachine has a beautiful feature: you can
play without being hooked to the Internet. Grab the game from
shockwave.com, save it to your hard drive, and play offline! The
missiles are falling. Are you ready to save the world?
http://shockwave1.m0.net/m/s.asp?H430297053X351631

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
""I Want to Take You Higher!""
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Wanna get high? Here's your chance to do it at home - Shockmachine
lets you play your favorite arcade games straight from your computer.
It's a chance to crack your old high score. Get higher on Centipede -
get these bugs off me!
http://shockwave1.m0.net/m/s.asp?H430297053X351632

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Souls for Sale
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
The '80s may not have left many good memories, but at least we still
have our Atari machines. What? You sold yours for a set of golf
clubs? Get your soul back, man! Super Breakout is alive and well and
waiting for you on Shockmachine. Now if you can just find that record
player and a Loverboy album...
http://shockwave1.m0.net/m/s.asp?H430297053X351633

Playing Arcade Classics on your Shockmachine -- the easiest way to
remember the days when you didn't have to work. If you haven't
already, get your free machine now.
http://shockwave1.m0.net/m/s.asp?H430297053X351640


the shockwave.com team
http://shockwave1.m0.net/m/s.asp?H430297053X351634


~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
REMOVAL FROM MAILING LIST INSTRUCTIONS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
We changed our unsubscribe instructions to a more reliable method and
apologize if previous unsubscribe attempts did not take effect. While
we do wish to continue telling you about new shockwave.com stuff, if
you do want to unsubscribe, please click on the following link:
http://shockwave1.m0.net/m/u/shk/s.asp?e=pallen%40enron.com





#9001
 - att1.htm
"
0,"Supplemental Weekend Outage Report for 10-26-01 through 10-28-01 
------------------------------------------------------------------------------------------------------
W E E K E N D   S Y S T E M S   A V A I L A B I L I T Y

F O R

October 26, 2001 5:00pm through October 29, 2001 12:00am
------------------------------------------------------------------------------------------------------

3 ALLEN CENTER POWER OUTAGE:
Time:  Sat 10/27/2001 at  4:00:00 PM CT thru Sat 10/27/2001 at  8:00:00 PM CT
	Sat 10/27/2001 at  2:00:00 PM PT thru Sat 10/27/2001 at  6:00:00 PM PT
	Sat 10/27/2001 at  10:00:00 PM London thru Sun 10/28/2001 at  2:00:00 AM London 
From 4:00 - 8:00 p.m., Trizechan Properties has scheduled a shutdown of all electrical service at 3 Allen Center.  Enron Network Services will power down the 3AC network infrastructure between 3:30-4:00.  There will be no 3 Allen Center network access during the electrical maintenance and the outage will continue until ENS is able to power up all of the networking devices.  
All 3AC and 2AC employees will have no telephone or voicemail service during outage period. When power is restored to building, systems will be powered back up and telco services tested for dial tone and connectivity.
If you need access to 3AC anytime that Saturday, you will need to contact Trizechan Properties beforehand with your security information (Jael Olson at 713-336-2300).  Anyone who attempts to enter the building on Saturday that is not on the list will be denied access.



SCHEDULED SYSTEM OUTAGES: 

ARDMORE DATA CENTER - FACILITY OPERATIONS: No Scheduled Outages.

AZURIX: No Scheduled Outages.

EB34 DATA CENTER - FACILITY OPERATIONS: No Scheduled Outages.

EDI SERVER:   SEE ORIGINAL REPORT
 
EES: 
Impact:  EES
Time:  Fri 10/26/2001 at  7:00:00 PM CT thru Fri 10/26/2001 at  7:30:00 PM CT
	Fri 10/26/2001 at  5:00:00 PM PT thru Fri 10/26/2001 at  5:30:00 PM PT
	Sat 10/27/2001 at  1:00:00 AM London thru Sat 10/27/2001 at  1:30:00 AM London
Outage:  Upgrade IOS On Chicago Router
Environments Impacted:  EES
Purpose: Voice Tie Lines not working correctly.
Backout: Load a different IOS.
Contact(s): 	Garhett Clark    713-345-9953

Impact:  EES      POSTPONED
Time:  Sat 10/27/2001 at  6:00:00 PM CT thru Sun 10/28/2001 at  12:00:00 AM CT
	Sat 10/27/2001 at  4:00:00 PM PT thru Sat 10/27/2001 at   10:00:00 PM PT
	Sun 10/28/2001 at  12:00:00 AM London thru Sun 10/28/2001 at  6:00:00 AM London
Outage:  Migrate EESHOU-FS1to SAN
Environments Impacted:  EES
Purpose: New Cluster server is on SAN and SAN backups
This will provide better performance, server redundancy, and backups should complete without problems.
Backout: Take new server offline,
Bring up old servers
change users profiles back to original settings.
Contact(s): 	Roderic H Gerlach    713-345-3077
 
EI:  ALSO SEE ORIGINAL REPORT
Impact:  EI
Time:  Sat 10/27/2001 at   2:00:00 PM CT thru Sat 10/27/2001 at  8:30:00 PM CT
	Sat 10/27/2001 at 12:00:00 PM PT thru Sat 10/27/2001 at  6:30:00 PM PT
	Sat 10/27/2001 at  8:00:00 PM London thru Sun 10/287/2001 at  2:30:00 AM London
Outage:  Moving ei-dns01 and ei-dns02 from 3AC 17th floor to 35th floor.
Environments Impacted:  DNS
Purpose: We are losing the space on 17th floor in 3AC.  We are moving during the building power outage so that we take the server down only once.
Backout: None,  we have to move before Nov.1.
Contact(s): 	Malcolm Wells    713-345-3716
  
ENRON CENTER SOUTH DATA CENTER - FACILITY OPERATIONS: No Scheduled Outages

ENRON NORTH AMERICAN LANS:  
Impact:  Corp
Time:  Sat 10/27/2001 at  12:00:00 AM CT thru  Sat 10/27/2001 at  6:00:00 AM CT
	Fri 10/26/2001 at   10:00:00 PM PT thru  Sat 10/27/2001 at  4:00:00 AM PT
	Sat 10/27/2001 at  6:00:00 AM London thru Sat 10/27/2001 at  12:00:00 PM London
Outage:  AT@T Cable & Wireless
Environments Impacted:  Houston T1 to Quebec
Purpose: 
Backout: 
Contact(s): 	Brandy Brumbaugh   800-486-9999

Impact:  CORP
Time:  Fri 10/26/2001 at  6:00:00 PM CT thru Fri 10/26/2001 at  6:15:00 PM CT
	Fri 10/26/2001 at  4:00:00 PM PT thru Fri 10/26/2001 at  4:15:00 PM PT
	Sat 10/27/2001 at  12:00:00 AM London thru Sat 10/27/2001 at  12:15:00 AM London
Outage:  Nortel VPN cable run
Environments Impacted:  Corp 
Purpose: To change VPN routing from 3AC to ECN
Backout: pull cables. 
Contact(s): 	Chrissy Grove  713-345-8269  
		Vince Fox  713-853-5337  
		    		   		
Impact:  CORP
Time:  Fri 10/26/2001 at  10:30:00 PM CT thru Fri 10/26/2001 at  11:00:00 PM CT
	Fri 10/26/2001 at    8:30:00 PM PT thru Fri 10/26/2001 at    9:00:00 PM PT
	Sat 10/27/2001 at  4:30:00 AM London thru Sat 10/27/2001 at  5:00:00 AM London
Outage:  Nortel VPN router change
Environments Impacted:  Corp
Purpose: To migrate out of 3AC to avoid power outage this weekend.
Backout: Turn routing to 3AC back on.
Contact(s): 	Chrissy Grove  713-345-8269  
		Vince Fox  713-853-5337   
 
FIELD SERVICES:  No Scheduled Outages.

INTERNET: No Scheduled Outages.

MESSAGING: No Scheduled Outages.

MARKET DATA: No Scheduled Outages.

NT: No Scheduled Outages.

OS/2:  No Scheduled Outages.

OTHER SYSTEMS:   SEE ORIGINAL REPORT
 
SITARA:  No Scheduled Outages.

SUN/OSS SYSTEM: No Scheduled Outages.

TELEPHONY:    SEE ORIGINAL REPORT
 
TERMINAL SERVER:  No Scheduled Outages.

UNIFY:  No Scheduled Outages.

----------------------------------------------------------------------------------------------------------------------------
								FOR ASSISTANCE

(713) 853-1411   Enron Resolution Center


Specific Help:
Information Risk Management			(713) 853-5536
SAP/ISC                                                                               (713) 345-4727
Unify On-Call 					(713) 284-3757  [Pager]
Sitara On-Call					(713) 288-0101  [Pager]
RUS/GOPS/GeoTools/APRS			(713) 639-9726  [Pager]
OSS/UA4/TARP				(713) 285-3165  [Pager]
CPR						(713) 284-4175  [Pager]
EDI Support 					(713) 327-3893  [Pager]
EES Help Desk					(713)853-9797 OR (888)853-9797
TDS -Trader Decision Support On-Call                    (713) 327-6032 [Pager]"
